card__link href,card__image src,card__size,card__title,card__button,brand_name,brand_country,brand_description
"https://cigarday.ru/sigary/gurkha/gurkha_blendmaster_s_cask_15/","https://cigarday.ru/images/cms/thumbs/9b5026b0db38372b8b8d60a34fe54dc9b0bed274/pattern_auto_56_gif_5_80.gif","178 мм × 55 RG","Gurkha Blendmaster's Cask Ambassador 15 Aged","","Gurkha","Dominican Republic","Американский бренд, производящий сигары в Доминиканской Республике. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/stanislaw/stanislaw-special-vintage-aviation-torpedo/","https://cigarday.ru/images/cms/thumbs/ff1e301400cbeccdbb38f354e7fa0197664c6dae/stanislaw_special_vintage_aviation_torpedo_auto_56_png_5_80.png","165 мм × 52 RG","Stanislaw Special Vintage Aviation Torpedo","","Stanislaw","Poland","Польский бренд, производящий сигары с европейскими традициями."
"https://cigarday.ru/sigary/cuesta-rey/cuesta-rey-centenario-aristocrat-tubos/","https://cigarday.ru/images/cms/thumbs/0ea47cc8a865b03586554352b1b87f1bee04398b/cuesta-rey-centenario-aristocrat-tubos-min_auto_56_png_5_80.png","182 мм × 48 RG","Cuesta Rey Centenario Aristocrat Tubos","","Cuesta Rey","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/perdomo/perdomo_20th_anniv_sungrown_robusto_r556/","https://cigarday.ru/images/cms/thumbs/21651840875ef7d92d83c1337eefa641b38c6a0a/perdomo_20th_anniv_auto_56_png_5_80.png","127 мм × 56 RG","Perdomo 20th Anniversary Sun Grown Robusto R556","","Perdomo","Nicaragua","Никарагуанский бренд, основанный Nick Perdomo. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/gurkha/gurkha-legend-1959-toro/","https://cigarday.ru/images/cms/thumbs/9308ac0b3f428507cf6b412fc31440e026b96367/gurkha_legend_1959_toro_auto_56_png_5_80.png","152 мм × 50 RG","Gurkha Legend 1959 Toro","","Gurkha","Dominican Republic","Американский бренд, производящий сигары в Доминиканской Республике. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/la-aroma-del-caribe/la-aroma-del-caribe-mi-amor-magnifico/","https://cigarday.ru/images/cms/thumbs/288a85bca05e9797a30036c6c42fb618cbd96694/la-aroma-del-caribe-mi-amor-magnifico_auto_56_png_5_80.png","152 мм × 52 RG","La Aroma del Caribe Mi Amor Magnifico","","La Aroma Del Caribe","Dominican Republic","Доминиканский бренд, известный своими ароматными сигарами с карибскими вкусами."
"https://cigarday.ru/sigary/alec-bradley/alec-bradley-nica-puro-robusto/","https://cigarday.ru/images/cms/thumbs/9b7f1f4c15c7f693f9c1e7286d3fcea77e262952/alec_bradley_nica_puro_robusto_kupit_sigary_auto_56_png_5_80.png","127 мм × 50 RG","Alec Bradley Nica Puro Robusto","","Alec Bradley","Honduras","Американский бренд, производящий сигары в Гондурасе. Известен своими инновационными смесями."
"https://cigarday.ru/sigary/san-lotano/san-lotano-oval-habano-gordo/","https://cigarday.ru/images/cms/thumbs/42125ef1a43743035a3453547f4b2064de055c25/san-lotano-oval-habano-gordo-min_auto_56_png_5_80.png","152 мм × 60 RG","San Lotano Oval Habano Gordo","","San Lotano","Nicaragua","Никарагуанский бренд, основанный A.J. Fernandez. Известен своими крепкими сигарами."
"https://cigarday.ru/sigary/padron/padron-series-3000-maduro/","https://cigarday.ru/images/cms/thumbs/8e3409aa2648f727f535aadcd1a21474d00629e5/padron-series-3000-maduro-min_auto_56_png_5_80.png","140 мм × 52 RG","Padron Series 3000 Maduro","","Padron","Nicaragua","Никарагуанский бренд, основанный Jose Padron. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/gurkha/gurkha-warlord-special-edition/","https://cigarday.ru/images/cms/thumbs/7944579f5a59a465b108f3893d8226ecaa7e44c7/gurkha-warlord-special-edition_auto_56_png_5_80.png","171 мм × 60 RG","Gurkha Warlord Special Edition","","Gurkha","Dominican Republic","Американский бренд, производящий сигары в Доминиканской Республике. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/rocky-patel/rocky-patel-hamlet-25th-year-six-by-sixty/","","152 мм × 60 RG","Rocky Patel Hamlet 25th Year Six by Sixty","","Rocky Patel","Honduras","Американский бренд, производящий сигары в Гондурасе. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/paradiso/paradiso-quintessence-belicoso/","","152 мм × 54 RG","Paradiso Quintessence Belicoso","","Paradiso","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/perdomo/perdomo-habano-bba-connecticut-gordo/","","152 мм × 60 RG","Perdomo Habano BBA Gordo Connecticut","","Perdomo","Nicaragua","Никарагуанский бренд, основанный Nick Perdomo. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/padron/padron-family-reserve-85-years-toro/","","133 мм × 50 RG","Padron Family Reserve 85 Years Toro","","Padron","Nicaragua","Никарагуанский бренд, основанный Jose Padron. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/padron/padron-series-6000-torpedo/","","140 мм × 52 RG","Padron Series 6000 Torpedo","","Padron","Nicaragua","Никарагуанский бренд, основанный Jose Padron. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/caldwell/caldwell-savage-toro/","","152 мм × 54 RG","Caldwell Savage Toro","","Caldwell","Dominican Republic","Доминиканский бренд, основанный Robert Caldwell. Известен своими инновационными смесями."
"https://cigarday.ru/sigary/perdomo/perdomo-double-aged-12-years-vintage-maduro-epicure/","","152 мм × 56 RG","Perdomo Double Aged 12 Years Vintage Maduro Epicure","","Perdomo","Nicaragua","Никарагуанский бренд, основанный Nick Perdomo. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/la-aurora/la-aurora-untamed-corona-gorda/","","152 мм","La Aurora Untamed Corona Gorda","","La","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/principle-cigars/principle-cigars-accomplice-corojo-robusto/","","127 мм × 50 RG","Principle Cigars Accomplice Corojo Robusto","","Principle","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/perdomo/perdomo_2_le_2008_robusto_maduro/","","127 мм × 50 RG","Perdomo 2 LE 2008 Robusto Maduro","","Perdomo","Nicaragua","Никарагуанский бренд, основанный Nick Perdomo. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/principle-cigars/principle-cigars-accomplice-classic-toro/","","152 мм × 52 RG","Principle Cigars Accomplice Classic Toro","","Principle","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/rocky-patel/rocky-patel-special-edition-toro/","","165 мм × 52 RG","Rocky Patel Special Edition Toro","","Rocky Patel","Honduras","Американский бренд, производящий сигары в Гондурасе. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/perdomo/perdomo-craft-series-stout-maduro-epicure/","","165 мм × 54 RG","Perdomo Craft Series Stout Maduro Epicure","","Perdomo","Nicaragua","Никарагуанский бренд, основанный Nick Perdomo. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/god-of-fire/god-of-fire-serie-aniversario-56/","","165 мм × 56 RG","God of Fire Serie Aniversario 56","","God Of Fire","Dominican Republic","Доминиканский бренд, производящий премиальные сигары с эксклюзивными вкусами."
"https://cigarday.ru/sigary/ararat/ararat-piramide/","","156 мм × 52 RG","Ararat Piramide","","Ararat","Armenia","Армянский бренд, производящий сигары с местными традициями."
"https://cigarday.ru/sigary/rocky-patel/rocky-patel-hamlet-25th-year-six-by-sixty/","https://cigarday.ru/images/cms/thumbs/54cb2981b5da99be81856a59e3dc67227e4fa124/rocky_patel_hamlet_kupit_sigary-min_auto_56_png_5_80.png","152 мм × 60 RG","Rocky Patel Hamlet 25th Year Six by Sixty","","Rocky Patel","Honduras","Американский бренд, производящий сигары в Гондурасе. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/paradiso/paradiso-quintessence-belicoso/","https://cigarday.ru/images/cms/thumbs/969dfa356bb17c93a4f4c59aa36c329ebee6de55/paradiso-quintessence-belicoso_auto_56_png_5_80.png","152 мм × 54 RG","Paradiso Quintessence Belicoso","","Paradiso","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/perdomo/perdomo-habano-bba-connecticut-gordo/","https://cigarday.ru/images/cms/thumbs/e31944a95fae1dc83b7864a34571a1096fe0affe/perdomo_habano_bba_connecticut_gordo-min_auto_56_png_5_80.png","152 мм × 60 RG","Perdomo Habano BBA Gordo Connecticut","","Perdomo","Nicaragua","Никарагуанский бренд, основанный Nick Perdomo. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/padron/padron-family-reserve-85-years-toro/","https://cigarday.ru/images/cms/thumbs/d19b48d3c7167b535ea0ebdf3da43a7f6063099f/padron-family-reserve-85-years-toro-min_auto_56_png_5_80.png","133 мм × 50 RG","Padron Family Reserve 85 Years Toro","","Padron","Nicaragua","Никарагуанский бренд, основанный Jose Padron. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/padron/padron-series-6000-torpedo/","https://cigarday.ru/images/cms/thumbs/f772c2836366cd36029894bfe2abb9cd262ddb5d/padron-series-6000-torpedo_auto_56_png_5_80.png","140 мм × 52 RG","Padron Series 6000 Torpedo","","Padron","Nicaragua","Никарагуанский бренд, основанный Jose Padron. Известен своими премиальными сигарами."
"https://cigarday.ru/sigary/caldwell/caldwell-savage-toro/","https://cigarday.ru/images/cms/thumbs/7861ca394121a498929cacecb07905417d8672cb/Caldwell_Savage_Toro_auto_56_png_5_80.png","152 мм × 54 RG","Caldwell Savage Toro","","Caldwell","Dominican Republic","Доминиканский бренд, основанный Robert Caldwell. Известен своими инновационными смесями."
"https://cigarday.ru/sigary/perdomo/perdomo-double-aged-12-years-vintage-maduro-epicure/","https://cigarday.ru/images/cms/thumbs/3a0ce8732d7f9b64acf543790089587fa4ad6152/perdomo-double-aged-12-years-vintage-maduro-epicure-min_auto_56_png_5_80.png","152 мм × 56 RG","Perdomo Double Aged 12 Years Vintage Maduro Epicure","","Perdomo","Nicaragua","Никарагуанский бренд, основанный Nick Perdomo. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/la-aurora/la-aurora-untamed-corona-gorda/","https://cigarday.ru/images/cms/thumbs/07057bdf4435ef428fdc8fe3f382334691c90774/la-aurora-untamed-corona-gorda-min_auto_56_png_5_80.png","152 мм","La Aurora Untamed Corona Gorda","","La","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/principle-cigars/principle-cigars-accomplice-corojo-robusto/","https://cigarday.ru/images/cms/thumbs/8bfd76262929462bd487485d93034a3c5da700b2/principle-cigars-accomplice-corojo-robusto_auto_56_png_5_80.png","127 мм × 50 RG","Principle Cigars Accomplice Corojo Robusto","","Principle","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/perdomo/perdomo_2_le_2008_robusto_maduro/","https://cigarday.ru/images/cms/thumbs/032211e6627e5f6b272217351a0b37d3bbaf2194/pattern_auto_56_png_5_80.png","127 мм × 50 RG","Perdomo 2 LE 2008 Robusto Maduro","","Perdomo","Nicaragua","Никарагуанский бренд, основанный Nick Perdomo. Известен своими качественными сигарами."
